image_id,hotel_id,url,source,timestamp,hotel_name,chain_id,latitude,longitude,chain_name,downloaded,image_name,image_folder,description
6991791,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/cce6db32_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991791.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are three cups and a plate on a shelf in front of a window, tlaquepaque, yellow and ornage color scheme, foreground, bright window lit kitchen, the photo shows a large, big oaks, horizon line focus, terracotta, interconnections, coffee, woodfired, porches, dramatic ambient light"
6991792,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/ee49a9bf_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991792.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a couch, chair, table and a window, indigo! and venetian red!, tucson arizona, cottages, tile, cell, peaceful atmosphere, conversano, tlaquepaque, beachfront, television show, vibrantly lush, adorable and whimsical, of augean stables"
6991793,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/84160d50_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991793.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are two chairs and a table in a living room, photo of a painting, napa, taken with a canon eos 5d, hospital background, luxury condo interior, murals, other bedrooms can be seen, interior photograph"
6991794,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/ab76391a_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991794.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a fireplace and a couch, napa, the narthex, saguaro, website banner, 2 0 1 9, waiting room, inhabited on many levels, vineyard, cottages, lamps and flowers, sublime comforting ambience, red adornements, in style of midjourney"
6991795,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/bbd1c02d_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991795.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a couch, table, and a fireplace, professional photo-n 3, tlaquepaque, vibrant color details, lab, full subject shown in photo, other bedrooms can be seen, desert setting, first - person view, woodlands style, short focus depth, doors to various living quarters, low spacial lighting : :, napa"
6991796,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/b0aa22b4_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991796.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are two chairs in the living room with a painting on the wall, french village exterior, inspired by Brian Despain, journalistic photography, corporate photo, naples, themed after wine, mature color scheme, landscape imagery"
6991797,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/f7c6b2b1_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991797.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a fireplace and a television, sol retreat, saguaro, color painterly, carcassonne, courtyard, tvs, full subject shown in photo, themed after wine, with full descriptions, warm yellow lighting, a full-color airbrushed, promotional images, dramatic impactful colors"
6991798,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/090f40f0_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991798.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a table with chairs and a coffee maker on it, trending on pinterest. com, subtle and compelling lighting, quaint, craigslist photo, by Ancell Stronach, napa, time displacement device, short spout, sitting alone, built on a steep hill, breakfast buffet, low spacial lighting : :"
6991799,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/98c7ebaf_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991799.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a fireplace and a television, napa, intermediate art, florida, woodfired, 240p, very comfy], gallery, connectedness, complimentary color palette, watercolor art, vga"
6991800,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/8d49fbe1_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991800.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a couch, chair, table and a fireplace, sol retreat, tlaquepaque, corporate photo, interconnections, woodland creek, at the sitting couch, osl, round-cropped, relaxing environment"
6991801,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/ca8fed24_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991801.jpg,hotels-50k/images/train/-1/28366/travel_website,"fireplace with a fire place and a television in a room, 35 mm product photo”, by Randy Gallegos, occasional small rubble, gecko, metal shutter, centered in panel, black main color, taken with a canon eos 5d, listing image, amateur photo, round-cropped, insignia"
6991802,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/80ed624e_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991802.jpg,hotels-50k/images/train/-1/28366/travel_website,"arafed living room with a fireplace and a television in it, saguaro, an estate agent listing photo, short focus depth, left align content, courtyard, tv screens in background, tall door, vacation photo, two buddies sitting in a room, rounded corners"
6991803,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/6394079a_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991803.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a desk with a phone, lamp, and chair in a room, centered wide framed window, hotel room, sitting at a computer, reduce duplicate content, blue hour lighting, by Brenda Chamberlain, justify content center, led displays, an scp anomalous object, detailed style, taken with a canon eos 5d, image"
6991804,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/79f90bab_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991804.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a small table with chairs and a vase on it, health spa and meditation center, interior photograph, stained glass, mission arts environment, branches and ivy, pilgrim village setting, woodland grove, eichler home, ecovillage, nursing home, hotel"
6991805,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/8ef88c7a_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991805.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a living room with a fireplace and a television, bushveld background, strathmore 2 0 0, hollister ranch, product view, from left, flat shaped stone relief, on the coast, crt television, doorway, titled'holiday at the beach ', tiles, has cables, pedestal"
6991806,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/341e7462_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991806.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are two wine glasses and a bird nest on a table, retaildesignblog.net, ashford black marble, with an easter basket, houzz, modern tones, hdr!, tulips, sink, by Eileen Aldridge, on a wooden tray, simple clean lines, by Gregory Gillespie, cute goose, round black glasses, cute kitchen"
6991807,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/542bf868_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991807.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a bathroom with a sink, mirror, and shower, cozy calm! fabrics textiles, by Nancy Graves, studio portrait photo, tile, seaglass, nursing home, tall entry, adapted to a drier climate, cuban setting, downpour, full body frontal view, unique non conventional beauty, masked person in corner, inspirational arthouse"
6991808,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/ef501294_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991808.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a small niche in the wall of a tiled bathroom, ethereal macaw, retaildesignblog.net, inside the wishing well cavern, front top side view, closeup photograph, bench, color photograph, top lid, listing image"
6991809,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/b6eeeb97_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991809.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a bathroom sink with a soap dish and a soap dispenser, on textured base; store website, bird flocks!!, 5 5 mm photo, placed in a living room, round-cropped, products shot, hollister ranch, resort, taken with a canon eos 5d, horizon line focus, full scene shot, professional color photograph, trio"
6991810,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/71596f4b_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991810.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are two birds that are sitting on a table, 3 d metallic ceramic, katelynn mini cute style, dappled silver lighting, hitchcock, the photo shows a large, white cheeks, in pif, listing image, villager, metalic"
6991811,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/ad3bc74d_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991811.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a sink in a bathroom with a mirror above it, high detail product photo, tlaquepaque, several cottages, towels, crimson and ecru color scheme, holding a yellow toothbrush, wilderness ambiance, nebulizer equipment, themed after wine, video camera"
6991812,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/6b759812_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991812.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a bathtub with a flower in it in a bathroom, inspired by Laurel Burch, mediterranean vista, vivid color scheme, connected to nature via vines, high - relief sculpture scene, tlaquepaque, studio disney, dry archways, chartreuse color scheme, installation view, part of the screen"
6991813,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/3d1ab0bc_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991813.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a small window in the wall of a bathroom, mosaic style, installation view, baking artwork, mission arts environment, central circular composition, rosenthal, oven, round-cropped, folded, underside, school courtyard, connections, bookshelf, small flames, 5, cast, by Carpoforo Tencalla, vignette, restaurant menu photo, arthouse"
6991814,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/fd12d047_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991814.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a shower with a green tiled wall and a shower head, middle eastern details, inside stylized border, terracotta, inspired by Henry Ives Cobb, Jr., 2 0 1 0 photo, complete house, detailed studio photograph, grotto, closeup view, detail shot, interior photograph, interior design architecture"
6991815,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/f0c2b044_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991815.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a small tile niche with a boat and a book, inspired by André Lhote, torches and fireflies, by Sydney Prior Hall, inspired by Charles W. Bartlett, closeup photograph, courtyard walkway, mingei, san francisco, jwst"
6991816,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/7e81f3fc_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991816.jpg,hotels-50k/images/train/-1/28366/travel_website,"yellow tiled bathroom with a bathtub and a shower, visionary arts, deep complimentary colors, delightful surroundings, test, an estate agent listing photo, built on a steep hill, arabian nights inspired, showers, full of clear glass facades, fig.1, thoth, detailed mechanical design"
6991817,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/34adb790_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991817.jpg,hotels-50k/images/train/-1/28366/travel_website,"a close up of a window with a bird on it, tiled fountains, warm colour scheme, installation view, inspired by André Derain, placed in a lush forest, the narthex, inspired by Louise Abbéma, red color scheme, features, tlaquepaque, harlem, unique environment, 1/4 profile, bakery, hospital interior"
6991818,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/eb8747a0_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991818.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a shower with a yellow tile and a window, stylised fox - like appearance, tlaquepaque, inspired by Friedrich Ritter von Friedländer-Malheim, children's artwork, grotto, red and brown color scheme, inhabited on many levels, inspired by Ernest Procter, installation view, see"
6991819,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/e0566921_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991819.jpg,hotels-50k/images/train/-1/28366/travel_website,"there are several bottles of perfume in a bird shaped bowl, full color photograph, under a shower, blue faces, storefront, oily skin, shining and happy atmosphere, orton effect, frosting on head and shoulders, middle eastern skin, at a mall, photo 50mm, angels protecting a praying man, retaildesignblog.net, bathing in light, shelf"
6991820,28366,https://i.travelapi.com/hotels/2000000/1690000/1680100/1680037/1e14ab3b_b.jpg,travel_website,2019-12-19 18:58:41,Su Nido  All-Suites Boutique Inn,-1,34.45028,-119.24298,unknown,True,6991820.jpg,hotels-50k/images/train/-1/28366/travel_website,"there is a bird on a tile niche in a tiled wall, inspired by André Derain, whimsical and cute, interior of a hobbit hole, unique environment, chateau de cheverny, by Louise Abbéma, tlaquepaque, in louisiana, detail, installation view, kids place, round-cropped, sewer, neotraditional modern, bakery"
6876476,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/82593539_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876476.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and television in it, costa blanca, 2 0 1 9, ocean in the background, red brown and blue color scheme, awardwinning, motel, looking at it rewards the soul, red and teal and yellow, robes with golden characters, barracks"
6876477,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/c9ed58b4_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876477.jpg,hotels-50k/images/train/-1/32326/travel_website,"there are two cups and a teapot on a tray, outside large window of ship, professional online branding, taken with a canon eos 5d, russian style, resort, an ai generated image, vanilla, badge, naples, commercial photograph"
6876478,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/5b1c2eea_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876478.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and couch in it, mediterranean beach background, crowded inn in the background, insignia, tv screens in background, mediterranean fisher village, white water rapids, official product photo, other bedrooms can be seen, silver and blue color schemes, hard clay, complimentary - colors, fullbody photo, contest winner, lake blue, spain"
6876479,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/1ca1e93f_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876479.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and television in it, mediterranean beach background, barcelo tomas, in 2 0 1 8, corporate photo, behind that turquoise mountains, blue shutters on windows, red brown and grey color scheme, wet reflective tile floor, made in 2019, beautiful panoramic imagery"
6876480,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/73f09025_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876480.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed view of a beach and a pool from a balcony, diseno limpio de facil lectura, promotional, ibex masters, full width, badge, navigation command center, madrid, manara, vargas, malt"
6876481,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/eddf70a5_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876481.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, chair, table and television, at ancinet agora of athens, azure blue water, 2019, crowded inn in the background, brand colours are red and blue, offices, well - decorated, someone sits in bed, large patches of plain colours"
6876482,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/b8cef192_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876482.jpg,hotels-50k/images/train/-1/32326/travel_website,"there are two beds in a hotel room with red and white sheets, nazare (portugal), corporate photo, blue and yellow theme, inhabited initials, tropical color scheme, epk, boats, backrooms, stylised, lush surroundings, two male"
6876483,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/9b7ccbcf_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876483.jpg,hotels-50k/images/train/-1/32326/travel_website,"there is a bed with two pillows and a chair in the room, mediterranean beach background, still life photo of a backdrop, made in 2019, iso 1 0 0 wide view, cubicles, holiday resort, standing in corner of room, large patches of plain colours, someone sits in bed"
6876484,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/dfa9ca3e_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876484.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed view of a bedroom with a balcony and ocean view, 5 0 0 px, horizon centered, tel aviv street, seville, wide screen format, the photo shows a large, clear blue water, app, commercial photo, near the seashore, third person view, unsplash, parallax photography, there is a window to the sea"
6876485,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/a4933e9f_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876485.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a couch and a bed with blue sheets, holiday resort, uniform background, greece, chains hanging from ceiling, beautiful panoramic imagery, rich bright colours, with blunt brown border, bed is not made, cuban setting, busy room, corridor, still life photo of a backdrop"
6876486,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/39a3f3c1_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876486.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and a television, mediterranean beach background, holiday resort, bright vibrant color, bed, other bedrooms can be seen, large patches of plain colours, deep blue lighting, narrow hallway"
6876487,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/b63a29bb_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876487.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and television in it, mediterranean beach background, photo of the middle of the ocean, behind that turquoise mountains, dreampool rooms, captured with sony a3 camera, panoramic shot, bed on the right, floor tiles, centered horizon, overlooking the beach"
6876488,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/c0180694_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876488.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bed in a hotel room with a view of the ocean, mediterranean beach background, official product photo, panorama shot, large patches of plain colours, by Benito Quinquela Martín, listing image, speculars, corridor, by Víctor Manuel García Valdés, golden key, gpt, rongier"
6876489,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/98afcffe_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876489.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bed with a red blanket and two pictures above it, mediterranean beach background, strong blue and orange colors, yellow colours, lush surroundings, motel, listing image, dynamic layout, without duplication content, pine color scheme"
6876490,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/83be91ae_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876490.jpg,hotels-50k/images/train/-1/32326/travel_website,"there is a bed and a desk in a room, costa blanca, red and blue color theme, studio level quality, red - yellow - blue building, low angle camera view, stone tile hallway, the sea in the background, pale yellow walls, lush surroundings, hallway"
6876491,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/b96c8f04_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876491.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with a bed, desk, and a television, mediterranean beach background, holiday resort, bright vibrant color, bed, other bedrooms can be seen, large patches of plain colours, deep blue lighting, narrow hallway"
6876492,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/756cd7ac_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876492.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bed with blue pillows and a white blanket, costa blanca, full colour, wlop : :, dynamic layout, rich bright colours, test, ultramarine blue, overhead lighting, usual color setting, wood paneling, use rule of thirds, ultramarine"
6876493,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/27c7b115_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876493.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bed in a hotel room with a view of the ocean, mediterranean beach background, full details, promotional picture, sun, wlop : :, panoramic anamorphic, floor to ceiling window, linen, quintessa, pleasant cozy atmosphere, sunbathing at the beach, red-yellow colors, osl, mesa, atrium"
6876494,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/1cbc7302_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876494.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with two beds and a flat screen tv, reyezuelo listado, yellow awning, red robe, mediterranean vista, app, room, professional image, sunny environment, imperial, ocean view, image, dall-e 2, pub, overview"
6876495,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/a47747ab_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876495.jpg,hotels-50k/images/train/-1/32326/travel_website,"there is a book on a table next to a pool, view of sea, reyezuelo listado, ( 3 1, chesterfield, test, balcony"
6876496,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/7a04cc83_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876496.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bed with red and white sheets and pillows in a hotel room, mediterranean island scenery, cold colour temperature, robes with golden characters, titled'holiday at the beach ', balcony door, pastel colours overlap, first - person view, big room, lush garden in the background, neodada"
6876497,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/6236f1e4_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876497.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with two beds and a balcony overlooking the ocean, bright colorful colors, professional photography canon, large patches of plain colours, centered horizon, omega, on a beach, cuban setting, image split in half, listing image"
6876498,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/1021a1b0_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876498.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed view of a beach with a table and chairs and a view of the ocean, seville, luxurious suit, award - winning details, ui, in a open-space working space, photo still of behind view, book in hand, on a balcony, listing image, table with microphones, rooftop"
6876499,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/86e3b963_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876499.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed bedroom with two beds and a desk with a television, mediterranean beach background, the sea seen behind the city, titled'holiday at the beach ', promotional picture, heaven paradise, photo taken in 2018, app, central shot, 2 0 1 9, left, tula, bright scene, hrd"
6876500,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/aece47ee_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876500.jpg,hotels-50k/images/train/-1/32326/travel_website,"arafed view of a table with fruit and drinks on it overlooking the ocean, 8k octan advertising photo, seville, balconies, looking towards the horizon, welcoming attitude, the photo shows a large, breakfast, concrete balcony, photographic render, bed on the right, club, 2 0 1 9, we can see the sea"
6876501,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/e3770482_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876501.jpg,hotels-50k/images/train/-1/32326/travel_website,"a view of a balcony with a table and chairs overlooking the ocean, 8k octan advertising photo, ori, location in a apartment, other bedrooms can be seen, 1 3 3 4 building, in a sun lounger, bed on the right, listing image, the panorama"
6876502,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/d6841a85_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876502.jpg,hotels-50k/images/train/-1/32326/travel_website,"a view of a balcony with a table and chairs overlooking the ocean, contrastive colors, studio 4 k, standing at the beach, images on the sales website, featured, bed on the right, 1 3 3 4 building, full subject shown in photo, app, single plot, 2 0 1 9"
6876503,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/816c888d_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876503.jpg,hotels-50k/images/train/-1/32326/travel_website,"there is a bathroom with a sink, shower, and a mirror, photo taken with canon 5d, madrid. extreme long shot, peter jones, spa, ui, green ambient light, focal length : 1 8. 0 mm, listing image, rendered image, very clear image, well-rendered"
6876504,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/cd1e58c2_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876504.jpg,hotels-50k/images/train/-1/32326/travel_website,"there is a bathroom with a sink, toilet, and bathtub, full color photograph, marbella, head and shoulders view, wetbrushes, full body backlight, cuban setting, panorama view, taken with sony alpha 9, with soft bushes, other bedrooms can be seen, robes, first - person view, in avila pinewood"
6876505,32326,https://i.travelapi.com/hotels/2000000/1430000/1424900/1424889/71915001_b.jpg,travel_website,2019-12-19 15:56:03,Hotel Isabel,-1,36.62804,-4.49172,unknown,True,6876505.jpg,hotels-50k/images/train/-1/32326/travel_website,"there are two sinks in the bathroom with towels on the counter, commercial photograph, costa blanca, sterile background, taken with a canon eos 5d, wide panoramic shot, mobile game asset, other bedrooms can be seen, lush surroundings, photo still of behind view, very beautiful ambient lighting, of"
